insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T1', 15, 'S241', 'G8', 'P1');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T254', 13, 'S21', 'G3', 'P254');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T255', 13, 'S224', 'G4', 'P255');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T256', 12, 'S179', 'G5', 'P256');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T257', 13, 'S287', 'G6', 'P257');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T258', 13, 'S158', 'G7', 'P258');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T259', 15, 'S243', 'G8', 'P259');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T260', 12, 'S178', 'G9', 'P260');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T261', 15, 'S256', 'G10', 'P261');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T262', 15, 'S79', 'G1', 'P262');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T263', 14, 'S152', 'G2', 'P263');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T264', 15, 'S46', 'G3', 'P264');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T265', 14, 'S71', 'G4', 'P265');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T266', 15, 'S62', 'G5', 'P266');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T267', 14, 'S267', 'G6', 'P267');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T268', 14, 'S156', 'G7', 'P268');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T269', 12, 'S185', 'G8', 'P269');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T270', 13, 'S160', 'G9', 'P270');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T271', 14, 'S288', 'G10', 'P271');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T272', 14, 'S257', 'G1', 'P272');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T273', 14, 'S315', 'G2', 'P273');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T274', 13, 'S304', 'G3', 'P274');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T275', 15, 'S240', 'G4', 'P275');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T276', 14, 'S74', 'G5', 'P276');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T277', 12, 'S156', 'G6', 'P277');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T278', 13, 'S73', 'G7', 'P278');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T279', 15, 'S146', 'G8', 'P279');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T280', 13, 'S96', 'G9', 'P280');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T281', 15, 'S123', 'G10', 'P281');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T282', 14, 'S78', 'G1', 'P282');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T283', 12, 'S133', 'G2', 'P283');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T284', 15, 'S85', 'G3', 'P284');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T285', 15, 'S7', 'G4', 'P285');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T286', 13, 'S114', 'G5', 'P286');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T287', 12, 'S1', 'G6', 'P287');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T288', 14, 'S39', 'G7', 'P288');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T289', 15, 'S67', 'G8', 'P289');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T290', 15, 'S155', 'G9', 'P290');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T291', 14, 'S83', 'G10', 'P291');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T292', 13, 'S247', 'G1', 'P292');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T293', 15, 'S236', 'G2', 'P293');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T294', 13, 'S214', 'G3', 'P294');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T295', 12, 'S257', 'G4', 'P295');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T296', 15, 'S137', 'G5', 'P296');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T297', 12, 'S99', 'G6', 'P297');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T298', 15, 'S312', 'G7', 'P298');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T299', 15, 'S194', 'G8', 'P299');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T300', 15, 'S76', 'G9', 'P300');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T301', 13, 'S246', 'G10', 'P301');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T302', 13, 'S151', 'G1', 'P302');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T303', 14, 'S199', 'G3', 'P303');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T304', 12, 'S87', 'G9', 'P304');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T305', 12, 'S334', 'G1', 'P305');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T306', 15, 'S176', 'G10', 'P306');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T307', 12, 'S257', 'G4', 'P307');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T308', 12, 'S55', 'G8', 'P308');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T309', 12, 'S344', 'G5', 'P309');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T310', 12, 'S333', 'G6', 'P310');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T311', 15, 'S298', 'G7', 'P311');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T312', 14, 'S139', 'G2', 'P312');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T313', 15, 'S280', 'G8', 'P313');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T314', 14, 'S255', 'G9', 'P314');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T315', 12, 'S329', 'G4', 'P315');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T316', 14, 'S163', 'G10', 'P316');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T317', 12, 'S56', 'G5', 'P317');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T318', 14, 'S193', 'G6', 'P318');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T319', 14, 'S31', 'G7', 'P319');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T320', 15, 'S223', 'G2', 'P320');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T321', 15, 'S157', 'G3', 'P321');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T322', 14, 'S39', 'G1', 'P322');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T323', 13, 'S192', 'G10', 'P323');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T324', 14, 'S142', 'G9', 'P324');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T325', 14, 'S42', 'G8', 'P325');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T326', 14, 'S253', 'G7', 'P326');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T327', 15, 'S304', 'G6', 'P327');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T328', 13, 'S175', 'G5', 'P328');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T329', 13, 'S147', 'G4', 'P329');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T330', 14, 'S163', 'G3', 'P330');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T331', 12, 'S19', 'G2', 'P331');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T332', 12, 'S178', 'G1', 'P332');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T333', 13, 'S37', 'G10', 'P333');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T334', 14, 'S156', 'G9', 'P334');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T335', 14, 'S98', 'G8', 'P335');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T336', 14, 'S333', 'G7', 'P336');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T337', 12, 'S189', 'G6', 'P337');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T338', 13, 'S89', 'G5', 'P338');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T339', 13, 'S4', 'G4', 'P339');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T340', 15, 'S194', 'G3', 'P340');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T341', 13, 'S268', 'G2', 'P341');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T342', 13, 'S159', 'G1', 'P342');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T343', 15, 'S236', 'G10', 'P343');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T344', 12, 'S197', 'G9', 'P344');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T345', 12, 'S115', 'G8', 'P345');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T346', 13, 'S53', 'G7', 'P346');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T347', 15, 'S294', 'G6', 'P347');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T348', 15, 'S220', 'G5', 'P348');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T349', 15, 'S274', 'G4', 'P349');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T350', 12, 'S336', 'G3', 'P350');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T351', 12, 'S252', 'G2', 'P351');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T352', 13, 'S282', 'G1', 'P352');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T353', 15, 'S306', 'G10', 'P353');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T354', 12, 'S330', 'G9', 'P354');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T355', 14, 'S183', 'G8', 'P355');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T356', 15, 'S257', 'G7', 'P356');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T357', 13, 'S227', 'G6', 'P357');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T358', 15, 'S282', 'G5', 'P358');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T359', 12, 'S243', 'G4', 'P359');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T360', 15, 'S235', 'G3', 'P360');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T361', 12, 'S149', 'G2', 'P361');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T362', 13, 'S41', 'G1', 'P362');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T363', 13, 'S163', 'G10', 'P363');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T364', 13, 'S215', 'G9', 'P364');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T365', 12, 'S284', 'G8', 'P365');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T366', 13, 'S165', 'G7', 'P366');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T367', 12, 'S302', 'G6', 'P367');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T368', 14, 'S81', 'G5', 'P368');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T369', 14, 'S267', 'G4', 'P369');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T370', 12, 'S306', 'G3', 'P370');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T371', 15, 'S228', 'G2', 'P371');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T372', 14, 'S336', 'G1', 'P372');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T373', 13, 'S134', 'G10', 'P373');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T374', 15, 'S63', 'G9', 'P374');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T375', 12, 'S51', 'G8', 'P375');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T376', 12, 'S113', 'G7', 'P376');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T377', 14, 'S169', 'G6', 'P377');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T378', 12, 'S82', 'G5', 'P378');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T379', 15, 'S104', 'G4', 'P379');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T380', 15, 'S53', 'G3', 'P380');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T381', 14, 'S253', 'G2', 'P381');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T382', 12, 'S159', 'G1', 'P382');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T383', 12, 'S349', 'G10', 'P383');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T384', 14, 'S185', 'G9', 'P384');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T385', 14, 'S139', 'G8', 'P385');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T386', 12, 'S55', 'G7', 'P386');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T387', 15, 'S196', 'G6', 'P387');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T388', 15, 'S184', 'G5', 'P388');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T389', 12, 'S3', 'G4', 'P389');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T390', 15, 'S17', 'G3', 'P390');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T391', 12, 'S290', 'G2', 'P391');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T392', 12, 'S256', 'G1', 'P392');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T393', 13, 'S278', 'G10', 'P393');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T394', 12, 'S270', 'G9', 'P394');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T395', 12, 'S107', 'G8', 'P395');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T396', 12, 'S197', 'G7', 'P396');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T397', 14, 'S132', 'G6', 'P397');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T398', 12, 'S279', 'G5', 'P398');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T399', 12, 'S303', 'G4', 'P399');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T400', 12, 'S56', 'G3', 'P400');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T401', 14, 'S200', 'G2', 'P401');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T402', 15, 'S10', 'G1', 'P402');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T403', 13, 'S227', 'G10', 'P403');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T404', 13, 'S295', 'G7', 'P404');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T405', 15, 'S201', 'G2', 'P405');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T406', 12, 'S133', 'G10', 'P406');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T407', 14, 'S254', 'G8', 'P407');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T408', 12, 'S289', 'G4', 'P408');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T409', 14, 'S305', 'G3', 'P409');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T410', 12, 'S52', 'G1', 'P410');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T411', 12, 'S12', 'G6', 'P411');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T412', 12, 'S88', 'G9', 'P412');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T413', 15, 'S283', 'G5', 'P413');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T414', 13, 'S101', 'G4', 'P414');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T415', 15, 'S236', 'G1', 'P415');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T416', 14, 'S12', 'G10', 'P416');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T417', 12, 'S160', 'G2', 'P417');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T418', 12, 'S274', 'G7', 'P418');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T419', 15, 'S298', 'G8', 'P419');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T420', 15, 'S60', 'G3', 'P420');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T421', 13, 'S146', 'G6', 'P421');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T422', 15, 'S2', 'G9', 'P422');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T423', 13, 'S49', 'G5', 'P423');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T424', 14, 'S240', 'G4', 'P424');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T425', 15, 'S316', 'G1', 'P425');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T426', 12, 'S83', 'G10', 'P426');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T427', 12, 'S44', 'G2', 'P427');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T428', 12, 'S89', 'G7', 'P428');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T429', 15, 'S45', 'G8', 'P429');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T430', 12, 'S275', 'G3', 'P430');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T431', 15, 'S102', 'G9', 'P431');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T432', 13, 'S298', 'G5', 'P432');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T433', 14, 'S334', 'G1', 'P433');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T434', 12, 'S177', 'G6', 'P434');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T435', 15, 'S119', 'G10', 'P435');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T436', 14, 'S223', 'G2', 'P436');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T437', 12, 'S189', 'G7', 'P437');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T438', 14, 'S281', 'G3', 'P438');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T439', 14, 'S295', 'G8', 'P439');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T440', 14, 'S147', 'G9', 'P440');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T441', 12, 'S318', 'G4', 'P441');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T442', 15, 'S113', 'G10', 'P442');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T443', 15, 'S9', 'G2', 'P443');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T444', 14, 'S92', 'G7', 'P444');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T445', 12, 'S247', 'G3', 'P445');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T446', 12, 'S21', 'G8', 'P446');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T447', 13, 'S35', 'G9', 'P447');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T448', 12, 'S282', 'G4', 'P448');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T449', 15, 'S59', 'G10', 'P449');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T450', 14, 'S309', 'G2', 'P450');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T451', 14, 'S106', 'G7', 'P451');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T452', 15, 'S31', 'G3', 'P452');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T453', 12, 'S33', 'G8', 'P453');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T454', 15, 'S186', 'G9', 'P454');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T455', 15, 'S78', 'G4', 'P455');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T456', 12, 'S111', 'G10', 'P456');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T457', 13, 'S24', 'G2', 'P457');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T458', 15, 'S228', 'G7', 'P458');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T459', 15, 'S25', 'G3', 'P459');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T460', 12, 'S67', 'G8', 'P460');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T461', 13, 'S312', 'G9', 'P461');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T462', 15, 'S297', 'G4', 'P462');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T463', 12, 'S58', 'G10', 'P463');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T464', 14, 'S86', 'G2', 'P464');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T465', 12, 'S316', 'G7', 'P465');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T466', 15, 'S207', 'G3', 'P466');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T467', 15, 'S74', 'G8', 'P467');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T468', 13, 'S335', 'G9', 'P468');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T469', 14, 'S15', 'G4', 'P469');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T470', 13, 'S332', 'G10', 'P470');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T471', 13, 'S163', 'G2', 'P471');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T472', 14, 'S62', 'G7', 'P472');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T473', 12, 'S289', 'G3', 'P473');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T474', 12, 'S234', 'G8', 'P474');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T475', 12, 'S11', 'G9', 'P475');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T476', 14, 'S79', 'G4', 'P476');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T477', 13, 'S114', 'G10', 'P477');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T478', 14, 'S40', 'G2', 'P478');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T479', 15, 'S27', 'G7', 'P479');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T480', 15, 'S224', 'G3', 'P480');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T481', 15, 'S270', 'G8', 'P481');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T482', 12, 'S257', 'G9', 'P482');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T483', 14, 'S142', 'G4', 'P483');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T484', 14, 'S308', 'G10', 'P484');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T485', 13, 'S25', 'G2', 'P485');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T486', 15, 'S116', 'G7', 'P486');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T487', 13, 'S138', 'G3', 'P487');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T488', 13, 'S253', 'G8', 'P488');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T489', 12, 'S320', 'G9', 'P489');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T490', 13, 'S332', 'G4', 'P490');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T491', 13, 'S170', 'G10', 'P491');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T492', 15, 'S194', 'G2', 'P492');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T493', 14, 'S289', 'G7', 'P493');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T494', 15, 'S321', 'G3', 'P494');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T495', 12, 'S277', 'G8', 'P495');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T496', 15, 'S292', 'G9', 'P496');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T497', 13, 'S301', 'G4', 'P497');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T498', 15, 'S51', 'G10', 'P498');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T499', 12, 'S206', 'G2', 'P499');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T500', 15, 'S191', 'G7', 'P500');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T501', 12, 'S189', 'G3', 'P501');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T502', 12, 'S17', 'G8', 'P502');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T503', 15, 'S264', 'G9', 'P503');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T504', 13, 'S95', 'G4', 'P504');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T505', 14, 'S115', 'G2', 'P505');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T506', 14, 'S199', 'G3', 'P506');
